Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,cat__EnvironmentSatisfaction_Bajo,cat__JobSatisfaction_Bajo,cat__JobSatisfaction_Muy alto,cat__WorkLifeBalance_Mala,cat__BusinessTravel_Travel_Frequently,cat__Department_Human Resources,cat__EducationField_Human Resources,cat__MaritalStatus_Single,target
37,24,137580,1.0,11,5,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
29,16,36460,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,16,36460,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,16,36460,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,29,25460,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,29,25460,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,29,25460,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,2,25720,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
31,2,25720,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
31,2,25720,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
46,19,41080,2.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,19,41080,2.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,19,41080,2.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,9,119160,4.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,9,119160,4.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,9,119160,4.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,4,65400,1.0,22,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,4,65400,1.0,22,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,4,65400,1.0,22,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,3,97150,1.0,15,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,3,97150,1.0,15,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,3,97150,1.0,15,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,5,177790,1.0,17,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36,5,177790,1.0,17,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
36,5,177790,1.0,17,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38,23,39040,1.0,22,3,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38,23,39040,1.0,22,3,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38,23,39040,1.0,22,3,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,9,193920,6.0,12,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33,9,193920,6.0,12,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33,9,193920,6.0,12,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,25,180610,1.0,14,2,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,25,180610,1.0,14,2,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,25,180610,1.0,14,2,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42,5,53900,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,5,53900,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,5,53900,1.0,14,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,24,26000,3.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,24,26000,3.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,24,26000,3.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,26,52370,1.0,19,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,26,52370,1.0,19,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,26,52370,1.0,19,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37,1,62610,1.0,12,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,1,62610,1.0,12,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,1,62610,1.0,12,1,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55,1,67990,3.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55,1,67990,3.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55,1,67990,3.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34,4,88470,1.0,16,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,4,88470,1.0,16,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,4,88470,1.0,16,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,19,27030,2.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,19,27030,2.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,19,27030,2.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,19,52380,1.0,17,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37,2,52380,1.0,15,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,2,52380,1.0,15,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,2,52380,1.0,15,5,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
28,19,52380,1.0,17,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28,19,52380,1.0,17,4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50,8,96670,3.0,23,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,8,96670,3.0,23,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,8,96670,3.0,23,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,2,39070,5.0,13,2,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51,2,39070,5.0,13,2,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
51,2,39070,5.0,13,2,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
39,1,105120,1.0,12,2,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1,105120,1.0,12,2,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1,105120,1.0,12,2,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42400,1.0,14,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42400,1.0,14,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,42400,1.0,14,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,26,22180,1.0,24,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,26,22180,1.0,24,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,26,22180,1.0,24,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,7,27820,1.0,14,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,7,27820,1.0,14,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,7,27820,1.0,14,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,2,30380,1.0,11,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
32,2,30380,1.0,11,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
32,2,30380,1.0,11,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,18,22960,1.0,18,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,18,22960,1.0,18,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,18,22960,1.0,18,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,7,34480,1.0,11,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,7,34480,1.0,11,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,7,34480,1.0,11,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,87220,1.0,17,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,9,87220,1.0,17,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,9,87220,1.0,17,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51,8,24500,0.0,12,2,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
51,8,24500,0.0,12,2,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
51,8,24500,0.0,12,2,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
30,1,174260,2.0,12,0,10,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
30,1,174260,2.0,12,0,10,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
30,1,174260,2.0,12,0,10,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
29,9,111030,1.0,12,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,9,111030,1.0,12,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,9,111030,1.0,12,5,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,2,53430,1.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,53430,1.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,53430,1.0,14,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,2,58550,1.0,14,3,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,2,58550,1.0,14,3,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,2,58550,1.0,14,3,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,25,22200,1.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43,25,22200,1.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43,25,22200,1.0,11,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,28,127420,1.0,11,4,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,28,127420,1.0,11,4,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,28,127420,1.0,11,4,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,10,15550,1.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,10,15550,1.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
29,10,15550,1.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
35,5,48830,1.0,18,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,5,48830,1.0,18,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,5,48830,1.0,18,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39,2,72640,0.0,17,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,2,72640,0.0,17,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,2,72640,0.0,17,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,1,24000,4.0,18,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,1,24000,4.0,18,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,1,24000,4.0,18,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,15,49600,1.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,15,49600,1.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,15,49600,1.0,15,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,9,20930,3.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
54,9,20930,3.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
54,9,20930,3.0,19,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
56,2,20420,7.0,12,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
56,2,20420,7.0,12,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
56,2,20420,7.0,12,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,1,12230,1.0,13,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,1,12230,1.0,13,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,1,12230,1.0,13,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,19,21450,1.0,13,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35,19,21450,1.0,13,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35,19,21450,1.0,13,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38,25,163280,1.0,17,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38,25,163280,1.0,17,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
38,25,163280,1.0,17,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
51,23,192720,9.0,20,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,23,192720,9.0,20,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,23,192720,9.0,20,2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,2,99800,3.0,11,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52,2,99800,3.0,11,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52,2,99800,1.0,11,2,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,10,34520,1.0,11,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,2,34520,4.0,11,2,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,10,34520,1.0,11,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,2,34520,4.0,11,2,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,10,34520,1.0,11,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,2,34520,4.0,11,2,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
45,3,171740,9.0,14,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,3,171740,9.0,14,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,3,171740,9.0,14,6,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,2,64990,1.0,18,3,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,2,64990,1.0,18,3,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,2,64990,1.0,18,3,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
35,8,37600,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,8,37600,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,8,37600,1.0,14,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,10,24040,1.0,17,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,10,24040,1.0,17,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,10,24040,1.0,17,3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,9,20970,1.0,14,5,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33,9,20970,1.0,14,5,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33,9,20970,1.0,14,5,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36,1,35050,1.0,12,2,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
36,1,35050,1.0,12,2,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
36,1,35050,1.0,12,2,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,10,28140,1.0,24,2,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,10,28140,1.0,24,2,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,10,28140,1.0,24,2,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32,12,95470,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32,12,95470,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
32,12,95470,1.0,13,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45,28,50670,1.0,11,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,28,50670,1.0,11,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,28,50670,1.0,11,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46,1,99570,4.0,20,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46,1,99570,4.0,20,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46,1,99570,4.0,20,1,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,13,41970,1.0,13,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,13,41970,1.0,13,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,13,41970,1.0,13,3,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
49,1,58100,1.0,21,2,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49,1,58100,1.0,21,2,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49,1,58100,1.0,21,2,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55,1,120310,3.0,11,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55,1,120310,3.0,11,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
55,1,120310,3.0,11,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,2,20220,1.0,12,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,2,20220,1.0,12,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,2,20220,1.0,12,1,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,15,24060,1.0,11,3,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
33,15,24060,1.0,11,3,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
33,15,24060,1.0,11,3,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
34,10,41480,1.0,11,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,10,41480,1.0,11,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,10,41480,1.0,11,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,15,49680,1.0,19,4,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,15,49680,1.0,19,4,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,15,49680,1.0,19,4,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
34,14,88340,4.0,13,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,14,88340,4.0,13,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34,14,88340,4.0,13,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,28,65830,0.0,12,1,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38,28,65830,0.0,12,1,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38,28,65830,0.0,12,1,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,9,24360,4.0,13,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,9,24360,4.0,13,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,9,24360,4.0,13,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
60,2,25640,0.0,14,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
60,2,25640,0.0,14,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
60,2,25640,0.0,14,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,17,64300,1.0,12,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30,17,64300,1.0,12,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30,17,64300,1.0,12,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40,1,48690,4.0,12,2,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40,1,48690,4.0,12,2,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40,1,48690,4.0,12,2,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,15,101690,1.0,14,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,15,101690,1.0,14,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,15,101690,1.0,14,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,5,47170,1.0,19,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36,5,47170,1.0,19,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36,5,47170,1.0,19,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,27,21320,1.0,18,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,27,21320,1.0,18,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,27,21320,1.0,18,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,9,92500,1.0,12,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,92500,1.0,12,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,92500,1.0,12,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,20,51540,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,20,51540,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,20,51540,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,90710,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,90710,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,9,90710,0.0,19,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,1,23400,2.0,13,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,1,23400,2.0,13,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,1,23400,2.0,13,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,2,25960,8.0,14,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,2,25960,8.0,14,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,2,25960,8.0,14,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,23,63340,1.0,14,2,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
35,23,63340,1.0,14,2,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
35,23,63340,1.0,14,2,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
40,8,35440,3.0,18,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,8,35440,3.0,18,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,8,35440,3.0,18,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,9,48760,2.0,21,3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,9,48760,2.0,21,3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,9,48760,2.0,21,3,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30,10,188800,0.0,22,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,10,188800,0.0,22,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,10,188800,0.0,22,3,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,6,81030,1.0,15,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,6,81030,1.0,15,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,6,81030,1.0,15,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
38,6,73360,5.0,11,3,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,6,73360,5.0,11,3,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,6,73360,5.0,11,3,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,21,104350,0.0,11,5,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
30,21,104350,0.0,11,5,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
30,21,104350,0.0,11,5,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
29,6,22440,1.0,12,5,11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
29,6,22440,1.0,12,5,11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
